predictor,uniprot_acc,gene_symbol,set,n_variants,pathogenic_fraction,auroc,separation,frac_ambiguous
esm2_score,O00142,TK2,mito,19,0.9473684210526315,0.9444444444444444,0.8839604647807727,0.0
esm2_score,O14521,SDHD,mito,21,0.9047619047619048,1.0,1.4557266830442972,0.0
esm2_score,O14802,POLR3A,control,12,0.5833333333333334,0.8571428571428571,0.699731454110894,0.08333333333333333
esm2_score,O15160,POLR1C,control,10,0.8,1.0,1.9630282539122048,0.0
esm2_score,O15528,CYP27B1,mito,18,0.8888888888888888,0.875,1.7560465246323942,0.05555555555555555
esm2_score,O43175,PHGDH,control,10,0.7,0.761904761904762,1.4596086115983806,0.0
esm2_score,O43186,CRX,control,17,0.6470588235294118,1.0,2.6227894762864827,0.17647058823529413
esm2_score,O43405,COCH,control,11,0.5454545454545454,0.39999999999999997,-0.6400716168857526,0.09090909090909091
esm2_score,O60260,PRKN,mito,20,0.6,0.875,1.4955414431190035,0.1
esm2_score,O60890,OPHN1,control,14,0.07142857142857142,1.0,1.7184452710190101,0.14285714285714285
esm2_score,O75360,PROP1,control,12,0.75,1.0,2.9690187026979062,0.08333333333333333
esm2_score,O75398,DEAF1,control,17,0.5882352941176471,0.9857142857142858,1.7866993501232322,0.11764705882352941
esm2_score,O75648,TRMU,mito,20,0.55,0.9595959595959597,1.2906675545265855,0.1
esm2_score,O75695,RP2,mito,14,0.42857142857142855,1.0,1.187633384759755,0.0
esm2_score,O94761,RECQL4,mito,34,0.058823529411764705,0.78125,1.03665781483488,0.23529411764705882
esm2_score,O95140,MFN2,mito,57,0.9298245614035088,0.9009433962264152,1.8743395131100011,0.05263157894736842
esm2_score,O95363,FARS2,mito,10,0.7,1.0,1.4059872921994958,0.0
esm2_score,O95571,ETHE1,mito,13,0.8461538461538461,1.0,1.69257280484529,0.07692307692307693
esm2_score,O95831,AIFM1,mito,12,0.25,0.5555555555555556,0.3180340067821552,0.25
esm2_score,P00387,CYB5R3,mito,10,0.7,1.0,1.7363171959215642,0.0
esm2_score,P00480,OTC,mito,49,0.9591836734693877,0.6808510638297872,0.8535940598045478,0.02040816326530612
esm2_score,P00813,ADA,control,38,0.8421052631578947,0.96875,1.1890401186471535,0.02631578947368421
esm2_score,P02533,KRT14,control,19,0.6842105263157895,0.9743589743589745,1.273394862631915,0.0
esm2_score,P02671,FGA,control,10,0.5,0.68,0.49305018447068044,0.1
esm2_score,P04180,LCAT,control,11,0.7272727272727273,0.9166666666666667,1.0932848648153166,0.0
esm2_score,P04181,OAT,mito,22,0.9545454545454546,1.0,4677.5193089804825,0.045454545454545456
esm2_score,P04792,HSPB1,control,16,0.9375,1.0,39.920564658852506,0.0625
esm2_score,P05067,APP,control,13,0.6923076923076923,0.5,-0.3437853259245807,0.07692307692307693
esm2_score,P05093,CYP17A1,control,38,0.9736842105263158,0.972972972972973,5.496640937793072,0.02631578947368421
esm2_score,P05165,PCCA,mito,27,0.8518518518518519,1.0,2.0055206212427765,0.0
esm2_score,P05166,PCCB,mito,38,0.9473684210526315,0.9722222222222222,1.4343798699538242,0.0
esm2_score,P06858,LPL,control,33,0.8787878787878788,1.0,2.8930311253969885,0.0
esm2_score,P07602,PSAP,mito,13,0.6153846153846154,0.8500000000000001,0.8367809415505416,0.07692307692307693
esm2_score,P07954,FH,mito,85,0.9647058823529412,0.8252032520325204,0.5285822626128304,0.047058823529411764
esm2_score,P08100,RHO,control,72,0.9861111111111112,1.0,75.01865101137633,0.0
esm2_score,P08243,ASNS,control,15,0.8666666666666667,1.0,3.315889179681284,0.0
esm2_score,P08514,ITGA2B,control,82,0.8902439024390244,0.9406392694063926,1.0961117136277043,0.036585365853658534
esm2_score,P08559,PDHA1,mito,31,0.7741935483870968,0.9940476190476191,2.203472767775969,0.06451612903225806
esm2_score,P09622,DLD,mito,10,0.7,1.0,3.5713325385754793,0.1
esm2_score,P10515,DLAT,mito,10,0.1,1.0,1.8725996865759937,0.1
esm2_score,P11182,DBT,mito,18,0.6111111111111112,1.0,2.3389661123497247,0.05555555555555555
esm2_score,P11498,PC,mito,10,0.4,1.0,1.5276575789394544,0.1
esm2_score,P12694,BCKDHA,mito,31,0.9032258064516129,0.9880952380952381,2.067968278488442,0.03225806451612903
esm2_score,P13498,CYBA,control,10,0.7,1.0,1.3489620017341621,0.0
esm2_score,P15538,CYP11B1,mito,36,0.8055555555555556,0.9950738916256159,2.0020872932729685,0.0
esm2_score,P16219,ACADS,mito,21,0.8571428571428571,0.9629629629629629,0.9762291814916342,0.047619047619047616
esm2_score,P16278,GLB1,control,82,0.9146341463414634,0.9542857142857143,2.2948159626673967,0.036585365853658534
esm2_score,P17302,GJA1,control,12,0.9166666666666666,0.6363636363636364,0.7795192362572244,0.25
esm2_score,P18507,GABRG2,control,16,0.875,1.0,4.586074910425436,0.0
esm2_score,P19099,CYP11B2,mito,20,0.35,0.8791208791208791,1.4235368234330465,0.05
esm2_score,P19438,TNFRSF1A,control,15,0.6666666666666666,0.8600000000000001,1.2365512315820513,0.13333333333333333
esm2_score,P19971,TYMP,mito,15,0.8666666666666667,1.0,119.38750582282262,0.0
esm2_score,P20711,DDC,control,25,0.72,0.9285714285714286,1.6972139536361956,0.08
esm2_score,P20933,AGA,control,17,0.6470588235294118,1.0,2.22622825265924,0.11764705882352941
esm2_score,P21549,AGXT,mito,55,0.8181818181818182,0.9533333333333334,1.8803808175859755,0.01818181818181818
esm2_score,P21912,SDHB,mito,57,0.9298245614035088,0.9433962264150944,1.3002925496780091,0.03508771929824561
esm2_score,P21953,BCKDHB,mito,37,0.918918918918919,0.9607843137254902,2.336212096722787,0.0
esm2_score,P22033,MMUT,mito,80,0.95,0.9638157894736842,1.7756370522423974,0.025
esm2_score,P22413,ENPP1,control,12,0.6666666666666666,0.84375,1.3538176891839968,0.0
esm2_score,P22557,ALAS2,mito,13,0.38461538461538464,0.7000000000000001,0.5960769124866343,0.07692307692307693
esm2_score,P23378,GLDC,mito,59,0.847457627118644,0.8133333333333335,1.1801262899889113,0.15254237288135594
esm2_score,P23786,CPT2,mito,24,0.75,0.7592592592592593,1.0634737571529311,0.041666666666666664
esm2_score,P24752,ACAT1,mito,32,0.96875,1.0,698.8474302192933,0.03125
esm2_score,P25445,FAS,mito,12,0.6666666666666666,0.96875,1.686640074940853,0.08333333333333333
esm2_score,P28715,ERCC5,control,12,0.25,1.0,3.032327641429286,0.25
esm2_score,P30084,ECHS1,mito,18,0.8888888888888888,0.96875,1.9164344473663575,0.05555555555555555
esm2_score,P30279,CCND2,control,10,0.7,0.6190476190476191,0.20684372347169303,0.4
esm2_score,P31040,SDHA,mito,21,0.7619047619047619,0.9750000000000001,2.2958180414900333,0.09523809523809523
esm2_score,P31327,CPS1,mito,35,0.7714285714285715,0.8194444444444443,0.8431182639053856,0.08571428571428572
esm2_score,P33897,ABCD1,mito,96,0.78125,0.953015873015873,1.3117341969406655,0.020833333333333332
esm2_score,P34059,GALNS,control,64,0.890625,0.8671679197994988,0.4562035472354436,0.015625
esm2_score,P35523,CLCN1,control,69,0.8985507246376812,0.9792626728110599,2.2513473661754784,0.057971014492753624
esm2_score,P35680,HNF1B,control,21,0.8571428571428571,0.8703703703703705,1.9864515337176778,0.09523809523809523
esm2_score,P36776,LONP1,mito,18,0.05555555555555555,1.0,1.7612216926339723,0.1111111111111111
esm2_score,P38571,LIPA,control,24,0.875,1.0,1.8424265984735033,0.041666666666666664
esm2_score,P40337,VHL,control,106,0.9528301886792453,0.9881188118811881,1.3272312333345944,0.009433962264150943
esm2_score,P40939,HADHA,mito,10,0.7,1.0,1.860411662896152,0.0
esm2_score,P41250,GARS1,mito,20,0.45,0.9898989898989898,1.339864550113781,0.05
esm2_score,P42704,LRPPRC,mito,10,0.1,1.0,1.3616466185126512,0.1
esm2_score,P42771,CDKN2A,control,34,0.9117647058823529,0.7634408602150538,0.5314633540129876,0.029411764705882353
esm2_score,P43235,CTSK,control,12,0.9166666666666666,1.0,515.0120606794652,0.0
esm2_score,P45379,TNNT2,control,23,0.9130434782608695,0.7142857142857143,1.3958551864726574,0.0
esm2_score,P48728,AMT,mito,22,0.8636363636363636,1.0,2.18217846945671,0.0
esm2_score,P49419,ALDH7A1,mito,29,0.8620689655172413,0.78,0.7821863990858371,0.0
esm2_score,P49588,AARS1,control,12,0.25,1.0,1.370539734990356,0.0
esm2_score,P49748,ACADVL,mito,73,0.9315068493150684,0.961764705882353,1.6200730572745077,0.0273972602739726
esm2_score,P50416,CPT1A,mito,19,0.631578947368421,0.8809523809523809,1.5218461080510435,0.0
esm2_score,P51168,SCNN1B,control,10,0.3,1.0,1.925688045896919,0.1
esm2_score,P51648,ALDH3A2,mito,19,0.7894736842105263,1.0,2.4145195094224308,0.0
esm2_score,P51649,ALDH5A1,mito,26,0.6538461538461539,0.9542483660130718,1.6871271610772185,0.038461538461538464
esm2_score,P51659,HSD17B4,mito,26,0.6153846153846154,1.0,1.1839232364812753,0.038461538461538464
esm2_score,P51687,SUOX,mito,11,0.5454545454545454,0.9333333333333333,1.169084252804252,0.0
esm2_score,P51801,CLCNKB,control,31,0.3870967741935484,0.9956140350877194,1.4553330335525065,0.06451612903225806
esm2_score,P54098,POLG,mito,69,0.8840579710144928,0.9590163934426229,1.2531188229762893,0.014492753623188406
esm2_score,P54840,GYS2,control,15,0.2,1.0,2.4915298236921912,0.13333333333333333
esm2_score,P55084,HADHB,mito,13,0.9230769230769231,0.9166666666666666,3.053605678233496,0.0
esm2_score,P56696,KCNQ4,control,13,0.6153846153846154,0.875,2.0395170858758074,0.0
esm2_score,P60484,PTEN,control,183,0.9672131147540983,1.0,4.512575573826467,0.01639344262295082
esm2_score,P78562,PHEX,control,50,0.9,0.9777777777777777,1.085908339244556,0.0
esm2_score,Q00577,PURA,control,12,0.9166666666666666,1.0,1004.9048969203316,0.0
esm2_score,Q01453,PMP22,mito,21,0.8571428571428571,0.9444444444444444,1.4113180544628567,0.0
esm2_score,Q02318,CYP27A1,mito,25,0.76,0.9035087719298246,0.990547548784209,0.04
esm2_score,Q02750,MAP2K1,control,22,0.9090909090909091,0.875,2.1777508742449796,0.22727272727272727
esm2_score,Q04844,CHRNE,control,21,0.8571428571428571,1.0,2.6203597898451183,0.047619047619047616
esm2_score,Q07973,CYP24A1,mito,15,0.6,0.962962962962963,1.3318729113734746,0.06666666666666667
esm2_score,Q13286,CLN3,control,17,0.7647058823529411,0.9807692307692308,1.7290048175830446,0.0
esm2_score,Q13415,ORC1,mito,14,0.21428571428571427,0.9393939393939393,1.8299823222172833,0.07142857142857142
esm2_score,Q13509,TUBB3,control,20,0.95,0.8421052631578947,1.5599544516940524,0.05
esm2_score,Q14203,DCTN1,control,27,0.1111111111111111,1.0,3.219687460565663,0.4074074074074074
esm2_score,Q15031,LARS2,mito,16,0.625,0.8666666666666667,0.867275296938928,0.125
esm2_score,Q15046,KARS1,mito,11,0.45454545454545453,1.0,2.4235865921241277,0.18181818181818182
esm2_score,Q15437,SEC23B,control,14,0.5714285714285714,0.75,0.6956103295391867,0.07142857142857142
esm2_score,Q15526,SURF1,mito,11,0.8181818181818182,1.0,1.4746901662538212,0.0
esm2_score,Q16134,ETFDH,mito,59,0.9830508474576272,0.9827586206896551,7.146773199646451,0.01694915254237288
esm2_score,Q16281,CNGA3,control,50,0.92,0.9891304347826086,2.5128370108869857,0.02
esm2_score,Q16854,DGUOK,mito,14,0.9285714285714286,1.0,4.721171631100647,0.0
esm2_score,Q3T906,GNPTAB,control,27,0.7037037037037037,0.9013157894736843,1.5221539293409547,0.14814814814814814
esm2_score,Q5HYA8,TMEM67,control,25,0.84,0.9880952380952381,2.698351915901462,0.0
esm2_score,Q5JRX3,PITRM1,mito,20,0.05,1.0,1.3868344705271618,0.15
esm2_score,Q5JTZ9,AARS2,mito,19,0.21052631578947367,0.8833333333333334,1.555798875770286,0.05263157894736842
esm2_score,Q5T160,RARS2,mito,21,0.8095238095238095,0.9264705882352942,2.017671291023296,0.0
esm2_score,Q5THJ4,VPS13D,mito,26,0.07692307692307693,0.9583333333333334,1.6533780405028868,0.11538461538461539
esm2_score,Q68CZ1,RPGRIP1L,control,16,0.25,0.9583333333333334,1.22795133433353,0.0625
esm2_score,Q6PI48,DARS2,mito,11,0.6363636363636364,0.8928571428571428,0.8681074590914751,0.18181818181818182
esm2_score,Q6ZVN8,HJV,control,10,0.8,1.0,1.5460420134910855,0.1
esm2_score,Q7L5A8,FA2H,control,12,0.6666666666666666,1.0,5.7942823579931275,0.08333333333333333
esm2_score,Q86XE5,HOGA1,mito,29,0.896551724137931,0.9743589743589743,4.027586550671705,0.06896551724137931
esm2_score,Q8N130,SLC34A3,control,19,0.3684210526315789,1.0,1.0451321112925158,0.0
esm2_score,Q8NFJ9,BBS1,control,14,0.7857142857142857,0.8181818181818181,1.133725612709041,0.0
esm2_score,Q8NI60,COQ8A,mito,18,0.7222222222222222,0.9692307692307693,1.585645512617058,0.05555555555555555
esm2_score,Q8TCS8,PNPT1,mito,10,0.4,0.9583333333333334,2.158803046334986,0.0
esm2_score,Q8WYQ3,CHCHD10,mito,12,0.16666666666666666,0.9500000000000001,0.8726352670924807,0.0
esm2_score,Q92838,EDA,control,35,0.9714285714285714,0.5588235294117647,-0.2521972702411138,0.02857142857142857
esm2_score,Q92947,GCDH,mito,111,0.9819819819819819,0.17889908256880735,-0.5241484786841466,0.0
esm2_score,Q96DP5,MTFMT,mito,12,0.16666666666666666,1.0,1.1123002417416603,0.0
esm2_score,Q96EY8,MMAB,mito,19,0.7894736842105263,0.9666666666666667,1.2728679922815496,0.0
esm2_score,Q96IV0,NGLY1,control,11,0.2727272727272727,1.0,1.9868205282988918,0.18181818181818182
esm2_score,Q96MS0,ROBO3,control,17,0.23529411764705882,1.0,1.9222265120213535,0.17647058823529413
esm2_score,Q96QS3,ARX,control,15,0.5333333333333333,0.9464285714285715,2.4560742215427194,0.2
esm2_score,Q96RP9,GFM1,mito,15,0.4666666666666667,0.9285714285714286,2.456062722859439,0.2
esm2_score,Q96RQ3,MCCC1,mito,15,0.7333333333333333,1.0,2.493059226350854,0.06666666666666667
esm2_score,Q96RR1,TWNK,mito,18,0.9444444444444444,1.0,39.08148377406407,0.0
esm2_score,Q96S06,LMF1,control,20,0.1,1.0,1.0673727769697936,0.1
esm2_score,Q99519,NEU1,control,17,0.9411764705882353,0.375,-1.01125313667873,0.0
esm2_score,Q99707,MTR,control,12,0.08333333333333333,1.0,3.251917948598218,0.4166666666666667
esm2_score,Q99758,ABCA3,control,33,0.7272727272727273,0.8472222222222223,1.3694639655639804,0.06060606060606061
esm2_score,Q9BX63,BRIP1,mito,11,0.45454545454545453,0.9333333333333333,2.5287066007350676,0.18181818181818182
esm2_score,Q9GZS0,DNAI2,control,10,0.1,1.0,0.9987429357244351,0.0
esm2_score,Q9H2U2,PPA2,mito,11,0.36363636363636365,0.9642857142857143,2.4111575235014264,0.2727272727272727
esm2_score,Q9H845,ACAD9,mito,21,0.7619047619047619,0.9625,1.3620621961494126,0.047619047619047616
esm2_score,Q9H9P8,L2HGDH,mito,10,0.5,1.0,2.0775860449001966,0.3
esm2_score,Q9HA77,CARS2,mito,11,0.09090909090909091,0.5,0.36750139505170826,0.2727272727272727
esm2_score,Q9HAN9,NMNAT1,control,12,0.9166666666666666,1.0,4.316986497507468,0.0
esm2_score,Q9HCC0,MCCC2,mito,32,0.96875,0.967741935483871,4.365388996470804,0.0
esm2_score,Q9NPJ1,MKKS,control,13,0.5384615384615384,1.0,2.7642431772137304,0.23076923076923078
esm2_score,Q9NVS9,PNPO,mito,12,0.9166666666666666,1.0,7.683602196673372,0.0
esm2_score,Q9NWW5,CLN6,control,16,0.8125,0.8205128205128205,0.8004605329821748,0.0625
esm2_score,Q9NZB8,MOCS1,mito,11,0.2727272727272727,1.0,1.251226011159085,0.0
esm2_score,Q9P0W8,SPATA7,control,10,0.1,1.0,2.5976138607509487,0.0
esm2_score,Q9UBC3,DNMT3B,control,10,0.8,1.0,3.0477798181646847,0.1
esm2_score,Q9UBQ7,GRHPR,mito,15,0.6,0.9074074074074073,0.7019051725764326,0.06666666666666667
esm2_score,Q9UBY8,CLN8,control,13,0.7692307692307693,0.9333333333333333,1.3338722072048552,0.0
esm2_score,Q9UKA2,FBXL4,mito,12,0.9166666666666666,1.0,194.92024427913336,0.0
esm2_score,Q9ULL5,PRR12,control,27,0.037037037037037035,1.0,1.792832241596931,0.18518518518518517
esm2_score,Q9UM01,SLC7A7,control,10,0.8,0.9375,1.4734349045725343,0.1
esm2_score,Q9UM47,NOTCH3,control,154,0.7077922077922078,0.981039755351682,1.5015422330045483,0.032467532467532464
esm2_score,Q9UNE0,EDAR,control,10,0.8,0.875,1.3035512977145718,0.0
esm2_score,Q9UQ90,SPG7,mito,23,0.8260869565217391,1.0,2.857122981668123,0.043478260869565216
esm2_score,Q9UQD0,SCN8A,control,80,0.9125,0.8414872798434443,1.1834782490475833,0.1
esm2_score,Q9Y276,BCS1L,mito,18,0.9444444444444444,1.0,7.410358312463384,0.0
esm2_score,Q9Y5Q3,MAFB,control,11,0.5454545454545454,1.0,3.151908096015838,0.2727272727272727
esm2_score,Q9Y619,SLC25A15,mito,13,0.9230769230769231,1.0,556.7338136233944,0.0
